"GradeCode";"Name";"CourseCode";"Name";"Year";"Type"
6503;"Grado en Turismo";"6503404-";"Segunda Lengua II: Alemán";4;"Obligatoria"
6503;"Grado en Turismo";"65034056";"Segunda Lengua II: Francés";4;"Obligatoria"
6503;"Grado en Turismo";"65034062";"Segunda Lengua II: Griego Actual";4;"Obligatoria"
6503;"Grado en Turismo";"65034079";"Segunda Lengua II: Italiano";4;"Obligatoria"
6503;"Grado en Turismo";"65034085";"Inversión y Financiación";4;"Obligatoria"
6503;"Grado en Turismo";"65034091";"Política Económica Turística";4;"Obligatoria"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68021025";"Cálculo I (I. Electrónica)";1;"Básica"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68021048";"Expresión Gráfica en Electrónica Industrial y Automática";1;"Básica"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68901016";"Física I";1;"Básica"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68901111";"Fundamentos Químicos de la Ingeniería (I. Eléctrica/I. Electrónica)";1;"Básica"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68901134";"Álgebra (ETSI Industriales)";1;"Básica"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68902010";"Fundamentos de Gestión Empresarial";2;"Básica"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68902027";"Campos y Ondas";2;"Obligatoria"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68902033";"Automatización Industrial I";2;"Obligatoria"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68902091";"Estadística (Ingenierías Industriales)";2;"Básica"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"6890210-";"Ampliación del Cálculo";2;"Obligatoria"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68023024";"Automatización Industrial III";3;"Obligatoria"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68023082";"Sistemas Mecánicos";3;"Obligatoria"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68023099";"Máquinas e Instalaciones Eléctricas";3;"Obligatoria"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68903015";"Fundamentos de Ingeniería Electrónica I";3;"Obligatoria"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68903044";"Electrónica Digital";3;"Obligatoria"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68903050";"Simulación de Sistemas( I. Eléctrica / I. Electrónica)";3;"Obligatoria"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68014108";"Diseño de Circuitos Elecrónicos Asistido por Ordenador";4;"Optativa"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68023047";"Sistemas Electrónicos de Potencia";4;"Obligatoria"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68024012";"Oficina Técnica y Proyectos (I. Electrónica)";4;"Obligatoria"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68024029";"Técnicas de Control I";4;"Obligatoria"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68024041";"Estructura de la Materia y Efectos de la Radiación";4;"Optativa"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68024101";"Procesado de Señal";4;"Optativa"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68024130";"Sistemas Automatizados de Fabricación";4;"Optativa"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"6804401-";"Análisis del Entorno y Administración de Empresas";4;"Optativa"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"6890401-";"Ingeniería del Medio Ambiente";4;"Obligatoria"
6802;"Grado en Ing. En Electrónica Industrial y Automática";"68904026";"Instrumentación Electrónica I";4;"Obligatoria"
6801;"Grado en Ingeniería Eléctrica";"68011044";"Expresión Gráfica en Ingeniería Eléctrica";1;"Básica"
6801;"Grado en Ingeniería Eléctrica";"68041016";"Cálculo (Ing. Eléctrica/ Tecnologías Industriales)";1;"Básica"
6801;"Grado en Ingeniería Eléctrica";"68901016";"Física I";1;"Básica"
6801;"Grado en Ingeniería Eléctrica";"68901111";"Fundamentos Químicos de la Ingeniería (I. Eléctrica/I. Electrónica)";1;"Básica"
6801;"Grado en Ingeniería Eléctrica";"68901134";"Álgebra (ETSI Industriales)";1;"Básica"
6801;"Grado en Ingeniería Eléctrica";"68902010";"Fundamentos de Gestión Empresarial";2;"Básica"
6801;"Grado en Ingeniería Eléctrica";"68902027";"Campos y Ondas";2;"Obligatoria"
6801;"Grado en Ingeniería Eléctrica";"68902033";"Automatización Industrial I";2;"Obligatoria"
6801;"Grado en Ingeniería Eléctrica";"68902091";"Estadística (Ingenierías Industriales)";2;"Básica"
6801;"Grado en Ingeniería Eléctrica";"6890210-";"Ampliación del Cálculo";2;"Obligatoria"
6801;"Grado en Ingeniería Eléctrica";"68013072";"Teoría de Circuitos II";3;"Obligatoria"
6801;"Grado en Ingeniería Eléctrica";"68013089";"Diseño y Cálculo de Instalaciones Eléctricas";3;"Obligatoria"
6801;"Grado en Ingeniería Eléctrica";"68903015";"Fundamentos de Ingeniería Electrónica I";3;"Obligatoria"
6801;"Grado en Ingeniería Eléctrica";"68903021";"Máquinas Eléctricas I";3;"Obligatoria"
6801;"Grado en Ingeniería Eléctrica";"68903038";"Máquinas Térmicas";3;"Obligatoria"
6801;"Grado en Ingeniería Eléctrica";"68903110";"Teoría de Máquinas";3;"Obligatoria"
6801;"Grado en Ingeniería Eléctrica";"68014019";"Oficina Técnica y Proyectos (I. Eléctrica)";4;"Obligatoria"
6801;"Grado en Ingeniería Eléctrica";"68014108";"Diseño de Circuitos Eléctricos Asistido por Ordenador";4;"Optativa"
6801;"Grado en Ingeniería Eléctrica";"68014143";"Accionamiento y Control de Máquinas Eléctricas";4;"Obligatoria"
6801;"Grado en Ingeniería Eléctrica";"6801415-";"Generación de Energía Eléctrica";4;"Obligatoria"
6801;"Grado en Ingeniería Eléctrica";"68024130";"Sistemas Automatizados de Fabricación";4;"Optativa"
6801;"Grado en Ingeniería Eléctrica";"68034074";"Motores de Combustión Interna";4;"Optativa"
6801;"Grado en Ingeniería Eléctrica";"6804401-";"Análisis del Entorno y Administración de Empresas";4;"Optativa"
6801;"Grado en Ingeniería Eléctrica";"68903044";"Electrónica Digital";4;"Optativa"
6801;"Grado en Ingeniería Eléctrica";"68903050";"Simulación de Sistemas( I. Eléctrica / I. Electrónica)";4;"Optativa"
6801;"Grado en Ingeniería Eléctrica";"6890401-";"Ingeniería del Medio Ambiente";4;"Obligatoria"
6801;"Grado en Ingeniería Eléctrica";"68904026";"Instrumentación Electrónica I";4;"Optativa"
6801;"Grado en Ingeniería Eléctrica";"68904049";"Análisis y Operación de Sistemas Eléctricos";4;"Obligatoria"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71021017";"Fundamentos Físicos de las Tecnologías de la Información";1;"Básica"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71021023";"Fundamentos Matemáticos de la Tecnologías de la Información";1;"Básica"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71901014";"Fundamentos de Sistemas Digitales";1;"Básica"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71901020";"Fundamentos de Programación";1;"Básica"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71901037";"Lógica y Estructuras Discretas";1;"Básica"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71022034";"Redes y Comunicaciones";2;"Obligatoria"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71902019";"Programación y Estructura de Datos Avanzadas";2;"Obligatoria"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71902025";"Ingeniería de Computadores II";2;"Obligatoria"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71902031";"Gestión de Empresas Informáticas";2;"Básica"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71902048";"Sistemas Operativos";2;"Obligatoria"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71023016";"Ampliación de Sistemas Operativos";3;"Obligatoria"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71023022";"Aplicaciones Distribuidas";3;"Obligatoria"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71023039";"Calidad del Software";3;"Obligatoria"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71023045";"Gestión de Bases de Datos";3;"Obligatoria"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71023051";"Procesamiento Paralelo";3;"Obligatoria"
7102;"Grado en Ingeniería en Tecnologías de la Información";"61021051";"Matemática Discreta";4;"Optativa"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71014046";"Visión Artificial";4;"Optativa"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71014075";"Robótica Autonoma";4;"Optativa"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71014081";"Fundamentoso de Control Automático";4;"Optativa"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71014098";"Periféricos e Interfaces";4;"Optativa"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71014106";"Modelado y Simulación";4;"Optativa"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71024010";"Ingeniería y Gestión del Conocimiento";4;"Obligatoria"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71024027";"Ingeniería de Factores Humanos en Sistemas Informáticos";4;"Obligatoria"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71024033";"Tecnología y Programación Integrativas";4;"Obligatoria"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71024062";"Minería de Datos (Ing. Ti)";4;"Optativa"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71024079";"Modelos Probabilistas y Análisis de Decisiones";4;"Optativa"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71024085";"Sistemas Interactivos de Enseñanza/Aprendizaje";4;"Optativa"
7102;"Grado en Ingeniería en Tecnologías de la Información";"71024116";"Técnicas de Compresión de Datos";4;"Optativa"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68041016";"Cálculo (Ing. Eléctrica/ Tecnologías Industriales)";1;"Básica"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68901016";"Física I";1;"Básica"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68901105";"Expresión Gráfica y Diseño Asistido";1;"Básica"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68901128";"Fundamentos Químicos de la Ingeniería (I. Mecánica/ I. Tecnologías Industriales)";1;"Básica"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68901134";"Álgebra (ETSI Industriales)";1;"Básica"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68902010";"Fundamentos de Gestión Empresarial";2;"Básica"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68902027";"Campos y Ondas";2;"Obligatoria"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68902085";"Fundamentos de Ciencia de los Materiales II";2;"Obligatoria"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68902091";"Estadística (Ingenierías Industriales)";2;"Básica"
6804;"Grado en Ingeniería en Tecnologías Industriales";"6890210-";"Ampliación del Cálculo";2;"Obligatoria"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68023099";"Máquinas e Instalaciones Eléctricas";3;"Obligatoria"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68033034";"Termotecnia";3;"Obligatoria"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68043015";"Ingeniería Química";3;"Obligatoria"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68043021";"Procesos de Fabricación";3;"Obligatoria"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68903015";"Fundamentos de Ingeniería Electrónica I";3;"Obligatoria"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68903110";"Teoría de Máquinas I";3;"Obligatoria"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68034045";"Teoría de Máquinas II";4;"Optativa"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68034074";"Motores de Combustión Interna";4;"Optativa"
6804;"Grado en Ingeniería en Tecnologías Industriales";"6804401-";"Análisis del Entorno y Administración de Empresas";4;"Obligatoria"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68044032";"Oleohidráulica y Neumática";4;"Optativa"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68044090";"Modelado Sólido";4;"Optativa"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68044109";"Tecnología de Materiales";4;"Optativa"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68902033";"Automatización Industrial I";4;"Obligatoria"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68903038";"Máquinas Térmicas";4;"Obligatoria"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68903044";"Electrónica Digital";4;"Optativa"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68904049";"Análisis y Operación de Sistemas Eléctricos";4;"Optativa"
6804;"Grado en Ingeniería en Tecnologías Industriales";"6890401-";"Ingeniería del Medio Ambiente";4;"Obligatoria"
6804;"Grado en Ingeniería en Tecnologías Industriales";"68904055";"Oficina Técnica y Proyectos (I. Mecánica / Teconología Industrial)";4;"Obligatoria"
7101;"Grado en Ingeniería Informática";"71011013";"Fundamentos Físicos de la Informática";1;"Básica"
7101;"Grado en Ingeniería Informática";"7101102-";"Fundamentos Matemáticos de la Informática";1;"Básica"
7101;"Grado en Ingeniería Informática";"71901014";"Fundamentos de Sistemas Digitales";1;"Básica"
7101;"Grado en Ingeniería Informática";"71901020";"Fundamentos de Programación";1;"Básica"
7101;"Grado en Ingeniería Informática";"71901037";"Lógica y Estructuras Discretas";1;"Básica"
7101;"Grado en Ingeniería Informática";"71012030";"Redes de Computadores";2;"Obligatoria"
7101;"Grado en Ingeniería Informática";"71902019";"Programación y Estructura de Datos Avanzadas";2;"Obligatoria"
7101;"Grado en Ingeniería Informática";"71902025";"Ingeniería de Computadores II";2;"Obligatoria"
7101;"Grado en Ingeniería Informática";"71902031";"Gestión de Empresas Informáticas";2;"Básica"
7101;"Grado en Ingeniería Informática";"71902048";"Sistemas Operativos";2;"Obligatoria"
7101;"Grado en Ingeniería Informática";"71013012";"Diseño y Administración de Sistemas Operativos";3;"Obligatoria"
7101;"Grado en Ingeniería Informática";"71013029";"Sistemas Distribuidos";3;"Obligatoria"
7101;"Grado en Ingeniería Informática";"71013035";"Diseño del Software";3;"Obligatoria"
7101;"Grado en Ingeniería Informática";"71013041";"Sistemas de Bases de Datos";3;"Obligatoria"
7101;"Grado en Ingeniería Informática";"71013130";"Procesadores del Lenguaje I";3;"Obligatoria"
7101;"Grado en Ingeniería Informática";"61021051";"Matemática Discreta";4;"Optativa"
7101;"Grado en Ingeniería Informática";"71014017";"Complejidad y Computabilidad";4;"Obligatoria"
7101;"Grado en Ingeniería Informática";"71014023";"Aprendizaje Automático";4;"Obligatoria"
7101;"Grado en Ingeniería Informática";"71014046";"Visión Artificial";4;"Optativa"
7101;"Grado en Ingeniería Informática";"71014069";"Ampliación de Sistemas Inteligentes";4;"Obligatoria"
7101;"Grado en Ingeniería Informática";"71014075";"Robótica Autonoma";4;"Optativa"
7101;"Grado en Ingeniería Informática";"71014081";"Fundamentos de Control Automático";4;"Optativa"
7101;"Grado en Ingeniería Informática";"71014098";"Periféricos e Interfaces";4;"Optativa"
7101;"Grado en Ingeniería Informática";"71014106";"Modelado y Simulación";4;"Optativa"
7101;"Grado en Ingeniería Informática";"71024062";"Minería de Datos (Ing. Ti)";4;"Optativa"
7101;"Grado en Ingeniería Informática";"71024079";"Modelos Probabilistas y Análisis de Decisiones";4;"Optativa"
7101;"Grado en Ingeniería Informática";"71024085";"Sistemas Interactivos de Enseñanza/Aprendizaje";4;"Optativa"
7101;"Grado en Ingeniería Informática";"71024091";"Teoría de la Información y Critpografía Básica";4;"Optativa"
7101;"Grado en Ingeniería Informática";"71024116";"Técnicas de Compresión de Datos";4;"Optativa"
6803;"Grado en Ingeniería Mecánica";"68031029";"Cálculo (I. Mecánica)";1;"Básica"
6803;"Grado en Ingeniería Mecánica";"68901016";"Física I";1;"Básica"
6803;"Grado en Ingeniería Mecánica";"68901105";"Expresión Gráfica y Diseño Asistido";1;"Básica"
6803;"Grado en Ingeniería Mecánica";"68901128";"Fundamentos Químicos de la Ingeniería (I. Mecánica/ I. Tecnologías Industriales)";1;"Básica"
6803;"Grado en Ingeniería Mecánica";"68901134";"Álgebra (ETSI Industriales)";1;"Básica"
6803;"Grado en Ingeniería Mecánica";"68902010";"Fundamentos de Gestión Empresarial";2;"Básica"
6803;"Grado en Ingeniería Mecánica";"68902027";"Campos y Ondas";2;"Obligatoria"
6803;"Grado en Ingeniería Mecánica";"68902085";"Fundamentos de Ciencia de los Materiales II";2;"Obligatoria"
6803;"Grado en Ingeniería Mecánica";"68902091";"Estadística (Ingenierías Industriales)";2;"Básica"
6803;"Grado en Ingeniería Mecánica";"6890210-";"Ampliación de Cálculo";2;"Obligatoria"
6803;"Grado en Ingeniería Mecánica";"68033028";"Mecánica de Fluidos II";3;"Obligatoria"
6803;"Grado en Ingeniería Mecánica";"68033034";"Termotecnia";3;"Obligatoria"
6803;"Grado en Ingeniería Mecánica";"68033040";"Tecnología Mecánica";3;"Obligatoria"
6803;"Grado en Ingeniería Mecánica";"68033057";"Elasticidad y Resistencia de Materiales II";3;"Obligatoria"
6803;"Grado en Ingeniería Mecánica";"68903015";"Fundamentos de Ingeniería Electrónica I";3;"Obligatoria"
6803;"Grado en Ingeniería Mecánica";"68903110";"Teoría de Máquinas";3;"Obligatoria"
6803;"Grado en Ingeniería Mecánica";"68034022";"Construcciones Industriales";4;"Obligatoria"
6803;"Grado en Ingeniería Mecánica";"68034045";"Tecnología de Máquinas II";4;"Optativa"
6803;"Grado en Ingeniería Mecánica";"68034074";"Motores de Combustión Interna";4;"Optativa"
6803;"Grado en Ingeniería Mecánica";"68034105";"Tecnologías de Unión";4;"Optativa"
6803;"Grado en Ingeniería Mecánica";"68034111";"Estructuras Metálicas";4;"Optativa"
6803;"Grado en Ingeniería Mecánica";"68044032";"Oleohidráulica y Neumática";4;"Optativa"
6803;"Grado en Ingeniería Mecánica";"68044090";"Modelado Sólido";4;"Optativa"
6803;"Grado en Ingeniería Mecánica";"68044109";"Tecnología de Materiales";4;"Optativa"
6803;"Grado en Ingeniería Mecánica";"68902033";"Automatización Industrial I";4;"Obligatoria"
6803;"Grado en Ingeniería Mecánica";"68903044";"Máquinas Térmicas";4;"Obligatoria"
6803;"Grado en Ingeniería Mecánica";"68903044";"Electrónica Digital";4;"Optativa"
6803;"Grado en Ingeniería Mecánica";"68903044";"Ingeniería del Medio Ambiente";4;"Obligatoria"
6803;"Grado en Ingeniería Mecánica";"68904055";"Oficina Técnica y Proyectos (I. Mecánica / Teconología Industrial)";4;"Obligatoria"
